"Column1","Gene_name","P_values","Adjusted_value","is_significant_p_value","Fold_Change","is_significant_Fold_Change","diffexpressed"
4650,"TXNDC5",0.00159608,0.00253122948100686,TRUE,0.3357775,-1,"NO"
5736,"PIGZ",0.00159608,0.00253122948100686,TRUE,0.5486327,-1,"NO"
6044,"ANKK1",0.00159608,0.00253122948100686,TRUE,1.131039,-1,"UP"
6573,"CACNA2D1",0.00159608,0.00253122948100686,TRUE,0.9842179,-1,"UP"
9404,"AVPR1A",0.00159608,0.00253122948100686,TRUE,-0.6325521,-1,"DOWN"
11084,"RNF207",0.00159608,0.00253122948100686,TRUE,0.7591193,-1,"UP"
12356,"ALCAM",0.00159608,0.00253122948100686,TRUE,-0.4673528,-1,"NO"
14406,"DDC8",0.001595879,0.00253122948100686,TRUE,-0.7011939,-1,"DOWN"
15364,"CLDN11",0.00159608,0.00253122948100686,TRUE,0.370042,-1,"NO"
16052,"BTLA",0.00159608,0.00253122948100686,TRUE,-0.8547925,-1,"DOWN"
16142,"SMTNL1",0.00159608,0.00253122948100686,TRUE,-0.5207281,-1,"NO"
16514,"RAB3D",0.00159608,0.00253122948100686,TRUE,0.4733976,-1,"NO"
16597,"CNTNAP3",0.00159608,0.00253122948100686,TRUE,1.134066,-1,"UP"
17075,"RPP25L",0.00159608,0.00253122948100686,TRUE,0.492458,-1,"NO"
16178,"HTR4",0.001612735,0.00255740862255171,TRUE,-0.6041987,-1,"DOWN"
8489,"PROZ",0.001613223,0.0025579483570971,TRUE,2.164507,1,"UP"
13381,"SCN3A",0.0016144,0.0025595803806735,TRUE,-0.3696275,-1,"NO"
6708,"CPB1",0.001622597,0.00257210572936871,TRUE,0.06592324,-1,"NO"
14128,"CD200",0.001622495,0.00257210572936871,TRUE,-0.43632,-1,"NO"
7570,"ERVV-1",0.001625666,0.00257673489305644,TRUE,4.02468,1,"UP"
3395,"RPL18",0.001649725,0.00261200176825368,TRUE,0.322306,-1,"NO"
5499,"PTGS1",0.001649725,0.00261200176825368,TRUE,-0.5465447,-1,"NO"
6123,"ARL1",0.001649725,0.00261200176825368,TRUE,0.2472591,-1,"NO"
6909,"MTFMT",0.001649725,0.00261200176825368,TRUE,0.3023623,-1,"NO"
7591,"G6PC3",0.001649725,0.00261200176825368,TRUE,-0.2227468,-1,"NO"
8193,"FAHD2A",0.001649725,0.00261200176825368,TRUE,0.2558418,-1,"NO"
9147,"EPHB1",0.001649725,0.00261200176825368,TRUE,1.425417,-1,"UP"
9346,"APBB3",0.001649725,0.00261200176825368,TRUE,-0.276906,-1,"NO"
9884,"CDH6",0.001649725,0.00261200176825368,TRUE,0.06604579,-1,"NO"
11349,"ATPIF1",0.001649725,0.00261200176825368,TRUE,-0.2897508,-1,"NO"
16509,"KRTCAP2",0.001649725,0.00261200176825368,TRUE,0.3104704,-1,"NO"
16838,"RBM24",0.001649725,0.00261200176825368,TRUE,-0.6933475,-1,"DOWN"
7588,"ETFB",0.001668657,0.00264149394079488,TRUE,0.4424234,-1,"NO"
11701,"DDI2",0.001668657,0.00264149394079488,TRUE,0.3151938,-1,"NO"
1500,"RBM38",0.001670288,0.00264262714710985,TRUE,0.9463135,-1,"UP"
7756,"FAM96B",0.001670288,0.00264262714710985,TRUE,-0.2239042,-1,"NO"
9770,"PPP1R12A",0.001670288,0.00264262714710985,TRUE,-0.2988457,-1,"NO"
12876,"HLCS",0.001670288,0.00264262714710985,TRUE,0.3726608,-1,"NO"
15202,"RABL2A",0.001670288,0.00264262714710985,TRUE,-0.4944641,-1,"NO"
16621,"ZNF322",0.001670177,0.00264262714710985,TRUE,0.6253133,-1,"UP"
537,"NLGN3",0.001705025,0.00269463314330019,TRUE,-0.6079681,-1,"DOWN"
5062,"ADAM21",0.001705025,0.00269463314330019,TRUE,1.185577,-1,"UP"
6463,"IMMP2L",0.001705025,0.00269463314330019,TRUE,-0.1716383,-1,"NO"
6613,"TTBK2",0.001705025,0.00269463314330019,TRUE,-0.33481,-1,"NO"
7505,"DEGS2",0.001705025,0.00269463314330019,TRUE,-0.8460103,-1,"DOWN"
8473,"BIRC2",0.001705025,0.00269463314330019,TRUE,-0.212199,-1,"NO"
9090,"FLYWCH1",0.001705025,0.00269463314330019,TRUE,0.4010134,-1,"NO"
10891,"RIN2",0.001705025,0.00269463314330019,TRUE,-0.3446665,-1,"NO"
11594,"ZNF224",0.001705025,0.00269463314330019,TRUE,-0.4005948,-1,"NO"
12651,"ZNF778",0.001705025,0.00269463314330019,TRUE,-0.2674374,-1,"NO"
14218,"C12orf4",0.001705025,0.00269463314330019,TRUE,0.3742204,-1,"NO"
16544,"NFYB",0.001705025,0.00269463314330019,TRUE,-0.2767331,-1,"NO"
2856,"GRIPAP1",0.001728088,0.00272958817467408,TRUE,-0.2018125,-1,"NO"
4661,"TEX12",0.001728088,0.00272958817467408,TRUE,-1.015675,-1,"DOWN"
6695,"AP002884.2",0.001727643,0.00272958817467408,TRUE,-0.9047783,-1,"DOWN"
8437,"UGT2B7",0.001727723,0.00272958817467408,TRUE,0.01118649,-1,"NO"
9360,"XIRP2",0.001727724,0.00272958817467408,TRUE,-1.574664,-1,"DOWN"
16143,"ANKRD26",0.001728088,0.00272958817467408,TRUE,0.297163,-1,"NO"
7610,"ZNF689",0.001733202,0.00273741639489517,TRUE,-0.2412492,-1,"NO"
1484,"PIK3CB",0.001762025,0.00277787489990901,TRUE,0.4852303,-1,"NO"
3003,"CPT2",0.001762025,0.00277787489990901,TRUE,-0.2552294,-1,"NO"
3293,"ARID5B",0.001762025,0.00277787489990901,TRUE,-0.3002459,-1,"NO"
4395,"GP1BB",0.001762025,0.00277787489990901,TRUE,0.9293934,-1,"UP"
4785,"C1orf177",0.001762025,0.00277787489990901,TRUE,1.058344,-1,"UP"
4918,"LY75",0.001762025,0.00277787489990901,TRUE,-0.2751916,-1,"NO"
7785,"TBC1D30",0.001762025,0.00277787489990901,TRUE,-0.3894778,-1,"NO"
8611,"SOD2",0.001762025,0.00277787489990901,TRUE,-0.6396294,-1,"DOWN"
9073,"MAP2",0.001762025,0.00277787489990901,TRUE,-0.7060211,-1,"DOWN"
10297,"KCNN4",0.001762025,0.00277787489990901,TRUE,1.401531,-1,"UP"
10914,"FSD1L",0.001762025,0.00277787489990901,TRUE,-0.5021659,-1,"NO"
12814,"BANP",0.001762025,0.00277787489990901,TRUE,0.2466431,-1,"NO"
13124,"PCBP1",0.001762025,0.00277787489990901,TRUE,0.1599748,-1,"NO"
15264,"CCL5",0.001762025,0.00277787489990901,TRUE,-0.5339273,-1,"NO"
15515,"VPS4A",0.001761916,0.00277787489990901,TRUE,-0.142386,-1,"NO"
15664,"ZNF432",0.001762025,0.00277787489990901,TRUE,-0.2768714,-1,"NO"
16696,"ODF2L",0.001762025,0.00277787489990901,TRUE,-0.3318063,-1,"NO"
16848,"COMTD1",0.001762025,0.00277787489990901,TRUE,0.5082197,-1,"NO"
17171,"CEACAM1",0.001762025,0.00277787489990901,TRUE,1.13758,-1,"UP"
17270,"SMG9",0.001762025,0.00277787489990901,TRUE,0.2970679,-1,"NO"
14502,"HES7",0.001765832,0.00278362344026931,TRUE,1.870011,1,"UP"
3464,"TCEB3",0.001787439,0.00281665921909959,TRUE,-0.2241075,-1,"NO"
6810,"DPAGT1",0.001787439,0.00281665921909959,TRUE,0.3120417,-1,"NO"
14274,"NEU1",0.001787439,0.00281665921909959,TRUE,-0.2526904,-1,"NO"
16609,"MDC1",0.001787439,0.00281665921909959,TRUE,0.484722,-1,"NO"
10305,"FAM126B",0.00178946,0.00281958748272099,TRUE,-0.219867,-1,"NO"
1265,"ARRDC1",0.001820772,0.00286501640831895,TRUE,-0.2264992,-1,"NO"
3984,"ARG1",0.001820772,0.00286501640831895,TRUE,-1.185515,-1,"DOWN"
5846,"SLC31A1",0.001820772,0.00286501640831895,TRUE,-0.309077,-1,"NO"
7440,"SNTB2",0.001820772,0.00286501640831895,TRUE,-0.2756261,-1,"NO"
8276,"VPS53",0.001820772,0.00286501640831895,TRUE,-0.2509714,-1,"NO"
8501,"RSAD1",0.001820772,0.00286501640831895,TRUE,-0.1594995,-1,"NO"
8643,"ZNF462",0.001820772,0.00286501640831895,TRUE,0.5169357,-1,"NO"
9312,"CHST13",0.001820772,0.00286501640831895,TRUE,-0.6007687,-1,"DOWN"
10508,"UBR4",0.001820772,0.00286501640831895,TRUE,0.2037743,-1,"NO"
10744,"C14orf64",0.001820772,0.00286501640831895,TRUE,-0.3926417,-1,"NO"
12070,"RASD2",0.001820772,0.00286501640831895,TRUE,1.539575,1,"UP"
12178,"ARNT2",0.001820772,0.00286501640831895,TRUE,-0.5046492,-1,"NO"
13995,"AC011997.1",0.00182066,0.00286501640831895,TRUE,1.308624,-1,"UP"
16315,"VEGFC",0.001820772,0.00286501640831895,TRUE,-0.5133234,-1,"NO"
17208,"EPHX3",0.001820772,0.00286501640831895,TRUE,1.492454,-1,"UP"
12664,"LCT",0.001837768,0.00289149730911733,TRUE,2.649709,1,"UP"
2300,"TMEM203",0.001848805,0.00290780641158315,TRUE,0.2575959,-1,"NO"
4154,"AL627171.2",0.001848322,0.00290780641158315,TRUE,-0.5447247,-1,"NO"
6637,"PPM1L",0.001848805,0.00290780641158315,TRUE,0.973501,-1,"UP"
14220,"44806",0.001848805,0.00290780641158315,TRUE,-0.233425,-1,"NO"
13525,"SLC5A11",0.00185002,0.00290945325587728,TRUE,2.302285,1,"UP"
2999,"C9orf64",0.001850702,0.00291026164930114,TRUE,-0.3137724,-1,"NO"
6269,"GLE1",0.00185283,0.0029130791814882,TRUE,0.2994983,-1,"NO"
12420,"LRRC41",0.00185283,0.0029130791814882,TRUE,0.250617,-1,"NO"
933,"TCN1",0.001881315,0.00295384356048935,TRUE,3.973683,1,"UP"
1073,"PSKH1",0.001881315,0.00295384356048935,TRUE,-0.3132627,-1,"NO"
1187,"HOMER2",0.001881199,0.00295384356048935,TRUE,0.7730438,-1,"UP"
2192,"LEPREL1",0.001881315,0.00295384356048935,TRUE,-0.6336476,-1,"DOWN"
3906,"SULT1B1",0.001881315,0.00295384356048935,TRUE,0.4435619,-1,"NO"
6731,"POLR2K",0.001881315,0.00295384356048935,TRUE,0.2366315,-1,"NO"
7407,"GPALPP1",0.001881315,0.00295384356048935,TRUE,-0.1819712,-1,"NO"
7472,"CDC42BPG",0.001881315,0.00295384356048935,TRUE,-0.325312,-1,"NO"
11875,"TSGA10",0.001881315,0.00295384356048935,TRUE,-0.5100172,-1,"NO"
12243,"PCP4",0.001881315,0.00295384356048935,TRUE,2.516851,1,"UP"
13364,"AGAP5",0.001881315,0.00295384356048935,TRUE,-0.3274543,-1,"NO"
14332,"DCDC1",0.001881199,0.00295384356048935,TRUE,-1.156069,-1,"DOWN"
14532,"PDGFD",0.001881315,0.00295384356048935,TRUE,-0.5575201,-1,"NO"
15690,"CLDN9",0.001881315,0.00295384356048935,TRUE,0.5403427,-1,"NO"
16467,"SEL1L3",0.001881315,0.00295384356048935,TRUE,-0.3280111,-1,"NO"
595,"GDF1",0.001912101,0.00300136455209277,TRUE,2.970596,1,"UP"
14896,"RP11-444E17.6",0.001912041,0.00300136455209277,TRUE,-1.070082,-1,"DOWN"
16842,"UBXN1",0.001912101,0.00300136455209277,TRUE,-0.1494242,-1,"NO"
2112,"ZNF571",0.001943701,0.00304765280778281,TRUE,-0.2026294,-1,"NO"
2431,"GSR",0.001943701,0.00304765280778281,TRUE,0.8964351,-1,"UP"
2963,"ITGB1BP1",0.001943701,0.00304765280778281,TRUE,0.2458514,-1,"NO"
3840,"AP5B1",0.001943701,0.00304765280778281,TRUE,-0.2704573,-1,"NO"
4480,"RDH10",0.001943701,0.00304765280778281,TRUE,0.8060041,-1,"UP"
6173,"SLFN5",0.001943701,0.00304765280778281,TRUE,-0.3755168,-1,"NO"
7131,"NLRC5",0.001943701,0.00304765280778281,TRUE,-0.4179142,-1,"NO"
8290,"NEURL",0.001943701,0.00304765280778281,TRUE,1.95207,1,"UP"
11806,"C1orf229",0.001943583,0.00304765280778281,TRUE,-0.4297761,-1,"NO"
12250,"ZNF200",0.001943701,0.00304765280778281,TRUE,0.3100047,-1,"NO"
15189,"VIMP",0.001943701,0.00304765280778281,TRUE,-0.2570842,-1,"NO"
16710,"CHURC1-FNTB",0.001943701,0.00304765280778281,TRUE,2.161012,1,"UP"
1257,"BAIAP2",0.001977381,0.00309793862067095,TRUE,-0.3972388,-1,"NO"
4348,"TCHP",0.001977381,0.00309793862067095,TRUE,0.2340734,-1,"NO"
8943,"LGR6",0.001977381,0.00309793862067095,TRUE,-0.3391935,-1,"NO"
10252,"CCP110",0.001977381,0.00309793862067095,TRUE,-0.289331,-1,"NO"
11584,"COMMD6",0.001977381,0.00309793862067095,TRUE,-0.331622,-1,"NO"
12325,"ATP13A1",0.001977381,0.00309793862067095,TRUE,0.2474162,-1,"NO"
14777,"FKBP9",0.001977381,0.00309793862067095,TRUE,0.7546009,-1,"UP"
15906,"KIAA1147",0.001977381,0.00309793862067095,TRUE,-0.2539158,-1,"NO"
16333,"STAU1",0.001977381,0.00309793862067095,TRUE,0.3180724,-1,"NO"
4645,"DDRGK1",0.001985797,0.00311056132555827,TRUE,-0.2204797,-1,"NO"
6829,"IAH1",0.001985797,0.00311056132555827,TRUE,0.3289137,-1,"NO"
586,"SLC6A3",0.002007982,0.00314133599386005,TRUE,-0.1698411,-1,"NO"
855,"SPRY3",0.002007982,0.00314133599386005,TRUE,-0.3433946,-1,"NO"
4200,"SEC24B",0.002007982,0.00314133599386005,TRUE,-0.2245569,-1,"NO"
7048,"CAMK2B",0.002007982,0.00314133599386005,TRUE,2.929876,1,"UP"
7572,"TDO2",0.002007982,0.00314133599386005,TRUE,0.6375752,-1,"UP"
10276,"ZNF486",0.002007982,0.00314133599386005,TRUE,-0.5731766,-1,"NO"
11858,"ARID2",0.00200786,0.00314133599386005,TRUE,0.3255296,-1,"NO"
11984,"ELAVL2",0.002007739,0.00314133599386005,TRUE,3.696914,1,"UP"
13141,"CDHR2",0.002007982,0.00314133599386005,TRUE,0.8028553,-1,"UP"
13463,"WISP3",0.002007982,0.00314133599386005,TRUE,3.454594,1,"UP"
14831,"PPFIBP1",0.002007982,0.00314133599386005,TRUE,-0.359497,-1,"NO"
15708,"SLC4A10",0.002007009,0.00314133599386005,TRUE,-0.3361169,-1,"NO"
15985,"AC136297.1",0.002007982,0.00314133599386005,TRUE,-0.4386994,-1,"NO"
16936,"FAM178B",0.002007982,0.00314133599386005,TRUE,1.83269,1,"UP"
5221,"MED17",0.002010654,0.00314523214192849,TRUE,0.280993,-1,"NO"
14999,"IGDCC3",0.002023111,0.00316443271517559,TRUE,2.1581,1,"UP"
8752,"STARD3",0.002040602,0.00319150300162484,TRUE,-0.1881003,-1,"NO"
4670,"DCAF16",0.002044702,0.00319618430638759,TRUE,0.3941726,-1,"NO"
11488,"TLE4",0.002044702,0.00319618430638759,TRUE,-0.3067092,-1,"NO"
11819,"CLGN",0.002044702,0.00319618430638759,TRUE,1.854872,1,"UP"
13056,"GTPBP1",0.002044702,0.00319618430638759,TRUE,-0.2458383,-1,"NO"
14009,"KIAA0195",0.002044702,0.00319618430638759,TRUE,-0.2397784,-1,"NO"
14123,"C7orf49",0.002044702,0.00319618430638759,TRUE,0.2639007,-1,"NO"
16756,"ACMSD",0.002055374,0.00321257644781236,TRUE,-1.220954,-1,"DOWN"
202,"TIAF1",0.002074208,0.00323938415431765,TRUE,-0.2387563,-1,"NO"
2217,"PDS5B",0.002074084,0.00323938415431765,TRUE,-0.2990355,-1,"NO"
6046,"HOXB6",0.002074208,0.00323938415431765,TRUE,0.08549868,-1,"NO"
8551,"PPP5C",0.002074208,0.00323938415431765,TRUE,0.269353,-1,"NO"
11485,"ANKRD18A",0.002074208,0.00323938415431765,TRUE,1.367543,-1,"UP"
12312,"PRDM11",0.002074208,0.00323938415431765,TRUE,0.4847165,-1,"NO"
12860,"LPIN1",0.002074208,0.00323938415431765,TRUE,-0.2503221,-1,"NO"
14472,"CCDC14",0.002074208,0.00323938415431765,TRUE,0.6953532,-1,"UP"
15446,"SIRT6",0.002074208,0.00323938415431765,TRUE,0.2234556,-1,"NO"
14904,"RAET1G",0.002079012,0.00324659413357368,TRUE,1.718552,1,"UP"
15216,"FAR1",0.002107941,0.00329147312238645,TRUE,0.3160374,-1,"NO"
5570,"LTBP1",0.00211412,0.0033002291305523,TRUE,0.7209019,-1,"UP"
6651,"ZNF468",0.00211412,0.0033002291305523,TRUE,0.5408354,-1,"NO"
11863,"ZFP91",0.00211412,0.0033002291305523,TRUE,0.2041882,-1,"NO"
1874,"C1orf213",0.002142433,0.0033378108225879,TRUE,0.4883614,-1,"NO"
2926,"FRMPD1",0.002142433,0.0033378108225879,TRUE,-0.08474412,-1,"NO"
4132,"FAM92A1",0.002142433,0.0033378108225879,TRUE,0.4364165,-1,"NO"
4964,"PKD1",0.002142433,0.0033378108225879,TRUE,-0.3342975,-1,"NO"
5313,"RP11-1035H13.3",0.002142433,0.0033378108225879,TRUE,0.8863917,-1,"UP"
5501,"EPHA6",0.002142433,0.0033378108225879,TRUE,2.978651,1,"UP"
6634,"ZNF229",0.002142433,0.0033378108225879,TRUE,1.018648,-1,"UP"
7209,"QRSL1",0.002142433,0.0033378108225879,TRUE,0.1940234,-1,"NO"
7955,"AMOTL1",0.002142433,0.0033378108225879,TRUE,-0.3437993,-1,"NO"
8399,"MLTK",0.002142433,0.0033378108225879,TRUE,-0.2613691,-1,"NO"
8606,"MIPOL1",0.002142433,0.0033378108225879,TRUE,0.4713536,-1,"NO"
8814,"SLITRK6",0.002142433,0.0033378108225879,TRUE,1.493183,-1,"UP"
9065,"ZDHHC11",0.002142433,0.0033378108225879,TRUE,-0.7397797,-1,"DOWN"
9272,"CCDC85C",0.002142433,0.0033378108225879,TRUE,0.3995936,-1,"NO"
9428,"ACVR1",0.002142433,0.0033378108225879,TRUE,0.2914703,-1,"NO"
11527,"AURKAIP1",0.002142305,0.0033378108225879,TRUE,0.3504795,-1,"NO"
11587,"ZAR1",0.002142026,0.0033378108225879,TRUE,-1.266667,-1,"DOWN"
13261,"APOOL",0.002142433,0.0033378108225879,TRUE,0.4219183,-1,"NO"
13837,"AMACR",0.002142433,0.0033378108225879,TRUE,0.7686141,-1,"UP"
14854,"CTC-241N9.1",0.002142433,0.0033378108225879,TRUE,-0.4829383,-1,"NO"
15134,"IRX5",0.002142433,0.0033378108225879,TRUE,-0.5276546,-1,"NO"
17201,"DNAH2",0.002142433,0.0033378108225879,TRUE,-1.300745,-1,"DOWN"
11429,"BSCL2",0.002177182,0.00339164316957382,TRUE,-0.2854026,-1,"NO"
1594,"CBL",0.002185693,0.00340337170108744,TRUE,-0.2976023,-1,"NO"
5092,"MAB21L1",0.002185416,0.00340337170108744,TRUE,0.5228805,-1,"NO"
8404,"ATP6V1D",0.002185693,0.00340337170108744,TRUE,-0.2180172,-1,"NO"
11053,"LRRTM4",0.002185554,0.00340337170108744,TRUE,0.1424755,-1,"NO"
13327,"CACNA1A",0.002185693,0.00340337170108744,TRUE,1.722454,1,"UP"
767,"SPATS2L",0.00221271,0.00343925840674621,TRUE,0.3614632,-1,"NO"
1139,"VOPP1",0.00221271,0.00343925840674621,TRUE,0.5233012,-1,"NO"
1875,"MME",0.00221271,0.00343925840674621,TRUE,-0.4903396,-1,"NO"
3427,"PTGES3L",0.00221271,0.00343925840674621,TRUE,0.7410391,-1,"UP"
3587,"FNDC4",0.00221271,0.00343925840674621,TRUE,0.7247412,-1,"UP"
3720,"TFB1M",0.00221271,0.00343925840674621,TRUE,0.3985874,-1,"NO"
3931,"EHF",0.00221271,0.00343925840674621,TRUE,1.023153,-1,"UP"
4629,"PCDHB11",0.00221271,0.00343925840674621,TRUE,1.102304,-1,"UP"
4984,"IFT46",0.00221271,0.00343925840674621,TRUE,-0.2440636,-1,"NO"
5001,"LIPC",0.00221271,0.00343925840674621,TRUE,-0.5385592,-1,"NO"
7771,"WDR59",0.00221271,0.00343925840674621,TRUE,0.2865168,-1,"NO"
10298,"NFIL3",0.00221271,0.00343925840674621,TRUE,-0.5578359,-1,"NO"
10767,"ZNF738",0.00221271,0.00343925840674621,TRUE,0.6677079,-1,"UP"
11965,"CAPG",0.00221271,0.00343925840674621,TRUE,-0.3373711,-1,"NO"
12470,"RP11-676J12.7",0.00221271,0.00343925840674621,TRUE,0.5474757,-1,"NO"
12562,"TENM3",0.00221271,0.00343925840674621,TRUE,1.505169,1,"UP"
12582,"RP11-500M8.7",0.00221271,0.00343925840674621,TRUE,0.5938031,-1,"NO"
14726,"ZNF517",0.00221271,0.00343925840674621,TRUE,0.3026052,-1,"NO"
14899,"DCBLD1",0.00221271,0.00343925840674621,TRUE,0.4784976,-1,"NO"
16038,"C6orf89",0.002212578,0.00343925840674621,TRUE,-0.1682398,-1,"NO"
6880,"BTBD18",0.002220763,0.00345146571026193,TRUE,-0.7695478,-1,"DOWN"
4176,"UBE2E1",0.00227836,0.0035406642174186,TRUE,-0.1295398,-1,"NO"
474,"RNF32",0.002285093,0.00354635626280903,TRUE,0.429692,-1,"NO"
1366,"MBD6",0.002285093,0.00354635626280903,TRUE,0.2542229,-1,"NO"
1978,"RAB9B",0.002284958,0.00354635626280903,TRUE,-0.3259687,-1,"NO"
3493,"TLN2",0.002285093,0.00354635626280903,TRUE,0.7516398,-1,"UP"
3988,"KCNE2",0.002285093,0.00354635626280903,TRUE,0.8453575,-1,"UP"
4956,"CAP2",0.002285093,0.00354635626280903,TRUE,-0.4695385,-1,"NO"
5179,"KCNE3",0.002285093,0.00354635626280903,TRUE,-0.3057845,-1,"NO"
5455,"C15orf27",0.002285093,0.00354635626280903,TRUE,-0.6202681,-1,"DOWN"
7586,"NR1I3",0.002285093,0.00354635626280903,TRUE,0.4246439,-1,"NO"
8192,"CRADD",0.002285093,0.00354635626280903,TRUE,-0.2582207,-1,"NO"
8776,"SH3D21",0.002285093,0.00354635626280903,TRUE,0.4960872,-1,"NO"
9765,"MAPT",0.002285093,0.00354635626280903,TRUE,-0.5397751,-1,"NO"
11273,"RAI14",0.002285093,0.00354635626280903,TRUE,0.7329539,-1,"UP"
15005,"EPN2",0.002285093,0.00354635626280903,TRUE,-0.2282322,-1,"NO"
16203,"FAM134C",0.002285093,0.00354635626280903,TRUE,0.189213,-1,"NO"
12684,"PCDHA9",0.002315731,0.00359358309950739,TRUE,0.2565763,-1,"NO"
12991,"TMEM211",0.002329343,0.00361438266326348,TRUE,1.963367,1,"UP"
4277,"BSDC1",0.002335544,0.00362368007020686,TRUE,-0.174929,-1,"NO"
9240,"TAC3",0.002349778,0.00364543818302292,TRUE,3.554604,1,"UP"
332,"EPHA7",0.00235964,0.00365517412963791,TRUE,2.68793,1,"UP"
803,"MAT1A",0.00235964,0.00365517412963791,TRUE,1.834183,1,"UP"
2046,"ZNF48",0.002359501,0.00365517412963791,TRUE,0.4411392,-1,"NO"
2680,"SDSL",0.00235964,0.00365517412963791,TRUE,-0.4274035,-1,"NO"
4087,"C6orf99",0.00235964,0.00365517412963791,TRUE,0.8701682,-1,"UP"
4392,"ACBD3",0.002357424,0.00365517412963791,TRUE,0.2317759,-1,"NO"
4616,"NUDT6",0.00235964,0.00365517412963791,TRUE,-0.3628102,-1,"NO"
5151,"AP001055.1",0.00235964,0.00365517412963791,TRUE,-0.3892994,-1,"NO"
6117,"SLC23A3",0.00235964,0.00365517412963791,TRUE,0.6994529,-1,"UP"
7463,"TOE1",0.00235964,0.00365517412963791,TRUE,-0.1803721,-1,"NO"
7468,"CPA1",0.002359501,0.00365517412963791,TRUE,-1.249582,-1,"DOWN"
9356,"HTR1B",0.00235964,0.00365517412963791,TRUE,-0.8091919,-1,"DOWN"
10988,"GGCX",0.00235964,0.00365517412963791,TRUE,0.2195348,-1,"NO"
12108,"CROT",0.00235964,0.00365517412963791,TRUE,0.5320286,-1,"NO"
13542,"PLAUR",0.00235964,0.00365517412963791,TRUE,-0.5703952,-1,"NO"
16456,"VRK3",0.002359501,0.00365517412963791,TRUE,-0.2215099,-1,"NO"
16476,"CMBL",0.00235964,0.00365517412963791,TRUE,0.5959206,-1,"NO"
16434,"CCKBR",0.002364706,0.00366269409583408,TRUE,3.848566,1,"UP"
3547,"RWDD1",0.0023743,0.00367722551175472,TRUE,-0.2122789,-1,"NO"
6970,"HIST2H2BE",0.002413945,0.00373695595693352,TRUE,0.9203802,-1,"UP"
12306,"PIGO",0.002413945,0.00373695595693352,TRUE,0.375062,-1,"NO"
12476,"CDK13",0.002413945,0.00373695595693352,TRUE,0.2027988,-1,"NO"
13390,"CHST3",0.002413945,0.00373695595693352,TRUE,0.5977615,-1,"NO"
13774,"FAM122C",0.002413945,0.00373695595693352,TRUE,-0.3208554,-1,"NO"
6200,"ARL13A",0.002430709,0.00376256827085939,TRUE,1.272082,-1,"UP"
8988,"CTRB2",0.002430924,0.00376256827085939,TRUE,-0.5323736,-1,"NO"
1017,"MED24",0.002436407,0.00376735276055332,TRUE,-0.9003154,-1,"DOWN"
1437,"COX11",0.002436407,0.00376735276055332,TRUE,-0.1340453,-1,"NO"
4517,"MEIS2",0.002436407,0.00376735276055332,TRUE,-0.4101873,-1,"NO"
5690,"CPT1A",0.002436407,0.00376735276055332,TRUE,-0.322169,-1,"NO"
5722,"FAM3D",0.002436407,0.00376735276055332,TRUE,0.429005,-1,"NO"
8121,"PPP1R3F",0.002436407,0.00376735276055332,TRUE,-0.3643945,-1,"NO"
8800,"CTPS2",0.002436407,0.00376735276055332,TRUE,0.4734206,-1,"NO"
9818,"TMEM72",0.002434698,0.00376735276055332,TRUE,-0.7098045,-1,"DOWN"
12993,"C21orf67",0.002436407,0.00376735276055332,TRUE,0.5538903,-1,"NO"
13611,"AXDND1",0.002436265,0.00376735276055332,TRUE,1.592267,1,"UP"
17071,"ABHD4",0.002436407,0.00376735276055332,TRUE,0.532169,-1,"NO"
10558,"IPO7",0.002475353,0.00382711504845186,TRUE,0.2574835,-1,"NO"
14811,"RP11-697E2.6",0.002475498,0.00382711504845186,TRUE,0.4665055,-1,"NO"
777,"HPX",0.002494595,0.00385550095210062,TRUE,-0.4810532,-1,"NO"
2714,"UBAP1",0.002494749,0.00385550095210062,TRUE,-0.2490318,-1,"NO"
4707,"FBXL20",0.002494749,0.00385550095210062,TRUE,0.3814427,-1,"NO"
17211,"WSB2",0.002494749,0.00385550095210062,TRUE,0.2527923,-1,"NO"
2364,"PDGFA",0.002515454,0.00388265086895323,TRUE,-0.4092353,-1,"NO"
2546,"MORN4",0.002515454,0.00388265086895323,TRUE,-0.2697526,-1,"NO"
4004,"TSR3",0.002515454,0.00388265086895323,TRUE,0.1979425,-1,"NO"
4562,"LRRC16A",0.002515454,0.00388265086895323,TRUE,-0.2705546,-1,"NO"
4921,"VGLL4",0.002515454,0.00388265086895323,TRUE,0.2876399,-1,"NO"
5488,"FOXQ1",0.002515454,0.00388265086895323,TRUE,1.017956,-1,"UP"
5929,"PCDHB4",0.002515454,0.00388265086895323,TRUE,-0.5905203,-1,"NO"
7008,"CHRD",0.002515308,0.00388265086895323,TRUE,-0.02357765,-1,"NO"
7948,"RAB3IP",0.002515454,0.00388265086895323,TRUE,0.293825,-1,"NO"
8976,"CLEC4G",0.002515454,0.00388265086895323,TRUE,-2.004066,-1,"DOWN"
11983,"EFHD1",0.002515454,0.00388265086895323,TRUE,-0.1265591,-1,"NO"
12041,"PDE7A",0.002515454,0.00388265086895323,TRUE,0.5625752,-1,"NO"
14824,"STX10",0.002515454,0.00388265086895323,TRUE,-0.1548777,-1,"NO"
14838,"HHAT",0.002515454,0.00388265086895323,TRUE,0.4148662,-1,"NO"
